,feeder,equipment,type
730,HOA08,HOA08VB-01,CB
731,TNG01,TNG01VB-01,CB
732,CEA06,CEA06VB-01,CB
733,SGA09,SGA09VB-01,CB
734,CMB03,CMB03VR-01,CB
735,NIC08,NIC08VR-101,Recloser
736,NIC08,NIC08VR-102,Recloser
737,HCA05,HCA05VR-101,Recloser
738,LPA10,LPA10VR-101,Recloser
739,LPA10,LPA10VR-102,Recloser
740,FAA01,FAA01VR-101,Recloser
741,FAA01,FAA01VR-104,Recloser
742,FAA01,FAA01VR-102,Recloser
743,FAA01,FAA01VR-103,Recloser
744,SGA08,SGA08VR-101,Recloser
745,MHA01,MHA01VR-102,Recloser
746,MHA01,MAA05R-02,Recloser
747,MHA01,MHA01VR-101,Recloser
748,MHA01,MAA05R-01,Recloser
749,MHA01,MAA05R-03,Recloser
750,BGA02,BGA02VR-101,Recloser
751,CDO05,CDO05VR-101,Recloser
752,CRA10,CRA10R-104,Recloser
753,CRA10,CRA10VR-102,Recloser
754,CRA10,CRA10VR-101,Recloser
755,CRA10,CRA10VR-103,Recloser
756,CRA10,CRA10VR-105,Recloser
757,MEA09,MEA09VR-701,Recloser
758,CRA01,CRA07VR-101,Recloser
759,PAS04,LNC03VR-104,Recloser
760,CRA03,CRA03VR-102,Recloser
761,CRA03,CRA03VR-101,Recloser
762,WPA03,WPA03VR-102,Recloser
763,WPA03,WPA03VR-101,Recloser
764,WPA03,WPA03VR-103,Recloser
765,MRM04,MRM04VR-101,Recloser
766,MRM04,MRM04VR-102,Recloser
767,MRM04,MRM04VR-901,Recloser
768,MCA03,MCA03VR-101,Recloser
769,MCA03,FAA08VR-103,Recloser
770,LIA01,LIA01VR-101,Recloser
771,LPC01,LPC01VR-101,Recloser
772,TNG08,TNG08R-01,Recloser
773,TNG08,TNG08R-03,Recloser
774,TNG08,TNG08R-02,Recloser
775,PYB05,PYB03VR-101,Recloser
776,PYB05,PYA05R-02,Recloser
777,PAN05,PAN05VR-101,Recloser
778,PAN05,PAN05VR-102,Recloser
779,TNG02,TNG02R-02,Recloser
780,TNG02,TNG02R-03,Recloser
781,TNG02,TNG02R-01,Recloser
782,CMC10,CMC10VR-101,Recloser
783,CMC10,CMC10VR-102,Recloser
784,PYA08,PYA08R-01,Recloser
785,SKP04,SKP04VR-103,Recloser
786,SKP04,SKP04VR-102,Recloser
787,SKP04,SKP04VR-101,Recloser
788,PYA03,PYA03R-01,Recloser
789,PYA03,PYA03R-02,Recloser
790,CMB09,MRM09VR-103,Recloser
791,CMB09,CMB09VR-101,Recloser
792,PAU04,PAU05VR-101,Recloser
793,MLA05,MLA05VR-101,Recloser
794,MLA05,MLA05VR-102,Recloser
795,PAN04,PAN04VR-101,Recloser
796,SKP05,SKP05VR-102,Recloser
797,SKP05,SKP05VR-101,Recloser
798,MEA03,MEA03VR-102,Recloser
799,MEA03,MEA03VR-103,Recloser
800,MEA03,MEA03VR-104,Recloser
801,MEA03,MEA03VR-101,Recloser
802,MRM02,MRM02VR-102,Recloser
803,MRM02,MRM02VR-101,Recloser
804,MRM02,MRM02VR-105,Recloser
805,MRM02,MRM02VR-103,Recloser
806,MRM02,MRM02VR-104,Recloser
807,DKA04,DKA04VR-102,Recloser
808,DKA04,DKA04VR-101,Recloser
809,SKP10,SKP10VR-101,Recloser
810,MCA05,MCA05VR-101,Recloser
811,WPA02,WPA02VR-101,Recloser
812,PAN01,PAN01VR-102,Recloser
813,PAN01,PAN01VR-101,Recloser
814,CUN07,CUN07R-01,Recloser
815,CKN04,CKN04VR-101,Recloser
816,CRA05,CRA05VR-101,Recloser
817,FAA03,FAA03VR-101,Recloser
818,FAA03,FAA03VR-901,Recloser
819,PYB03,PYA04R-04,Recloser
820,CHM03,CHM03VR-101,Recloser
821,LPB05,LPA03VR-601,Recloser
822,PAS02,PAS02VR-101,Recloser
823,PAS02,PAS04VR-101,Recloser
824,CME02,CME02VR-101,Recloser
825,LPA08,LPA08VR-101,Recloser
826,MRM09,MRM09VR-102,Recloser
827,BGA01,BGA01VR-101,Recloser
828,MEA10,MEA10VR-101,Recloser
829,MEA10,MEA10VR-102,Recloser
830,MEA10,MEA10VR-103,Recloser
831,CMC04,CME03VR-102,Recloser
832,CMC04,CME03VR-101,Recloser
833,PYA02,PYA02R-01,Recloser
834,PYB01,PYB01VR-101,Recloser
835,MLA07,MLA07VR-102,Recloser
836,MLA07,MLA07VR-101,Recloser
837,CMD03,CME02VR-102,Recloser
838,PYB02,PYB02VR-101,Recloser
839,CDO01,CDO01VR-103,Recloser
840,CDO01,CDO01VR-102,Recloser
841,CDO01,CDO01VR-101,Recloser
842,CDO01,CDO01VR-104,Recloser
843,LPB07,LPB07VR-104,Recloser
844,LPB07,LPB07VR-103,Recloser
845,CUN03,PYA02R-03,Recloser
846,TEA01,TEA01VR-101,Recloser
847,TEA01,TEA01VR-102,Recloser
848,SKP09,SKP09VR-101,Recloser
849,LPA06,LPA06VR-101,Recloser
850,LPA06,HCA05VR-102,Recloser
851,LPA06,HCA05VR-103,Recloser
852,CHM01,CHM01VR-101,Recloser
853,CHM01,CHM01VR-102,Recloser
854,LPB06,LPB06VR-101,Recloser
855,CUN05,CUN05R-01,Recloser
856,CUN05,CUN05R-02,Recloser
857,CHM02,CHM02VR-101,Recloser
858,CHM02,CHM02VR-103,Recloser
859,CHM02,CHM02VR-102,Recloser
860,PAU01,PAU01VR-101,Recloser
861,CEA07,CEA07VR-101,Recloser
862,FAA07,FAA07VR-101,Recloser
863,FAA07,FAA08VR-102,Recloser
864,CKN05,CKN05VR-102,Recloser
865,CKN05,CKN05VR-101,Recloser
866,CUN01,CUN01R-02,Recloser
867,CUN01,CUN01R-01,Recloser
868,CKN01,CKN01VR-101,Recloser
869,CKN01,CKN01VR-102,Recloser
870,CKN01,CKN01VR-103,Recloser
871,CMD04,CMD04VR-101,Recloser
872,CMD04,CMD04VR-102,Recloser
873,LNC03,LNC03VR-101,Recloser
874,LNC03,LNC03VR-102,Recloser
875,LIA04,LIA04VR-101,Recloser
876,LIA04,LIA04VR-102,Recloser
877,LNC05,LNC03VR-103,Recloser
878,TEA02,TEA02VR-101,Recloser
879,PYA01,PYA01R-01,Recloser
880,PYA01,PYA01R-02,Recloser
881,CUN04,CUN04R-01,Recloser
882,CUN04,CUN04R-02,Recloser
883,LPB04,LPB04VR-102,Recloser
884,LPB04,LPB04VR-101,Recloser
885,CSA09,CSA09VR-101,Recloser
886,DKA05,DKA05VR-101,Recloser
887,DKA05,DKA05VR-104,Recloser
888,DKA05,DKA05VR-102,Recloser
889,DKA05,DKA05VR-103,Recloser
890,WPA08,WPA08VR-101,Recloser
891,WPA08,WPA08VR-102,Recloser
892,MCA08,MCA08VR-103,Recloser
893,MCA08,MCA08VR-104,Recloser
894,MCA08,MCA08VR-102,Recloser
895,MCA08,MCA08VR-101,Recloser
896,MRM06,MRM06VR-101,Recloser
897,CEA08,CEA08VR-101,Recloser
898,TEA06,TEA06VR-101,Recloser
899,LNA03,LNA03VR-101,Recloser
900,LNA03,LNA02VR-101,Recloser
901,FAA08,FAA08VR-101,Recloser
902,MMU01,LPB07R-01,Recloser
903,PYA04,PYA04R-01,Recloser
904,MHA03,MHA03VR-103,Recloser
905,MHA03,MHA03VR-102,Recloser
906,MHA03,MHA03VR-101,Recloser
907,PAS01,PAS01VR-101,Recloser
908,HOA06,HOA06VR-102,Recloser
909,HOA06,HOA06VR-101,Recloser
910,CRB05,CRB05VR-101,Recloser
911,TEA04,TEA04VR-101,Recloser
912,CMC08,CMC08VR-102,Recloser
913,CMC08,CMC08VR-101,Recloser
914,LNA04,LNA04VR-101,Recloser
915,CMC09,CMC09VR-101,Recloser
916,CMD06,CMD06VR-101,Recloser
917,HCA04,HCA04VR-101,Recloser
918,CSA01,CSA01VR-101,Recloser
919,MLA09,MLA09VR-101,Recloser
920,MLA09,MLA09VR-102,Recloser
921,TEA08,TEA08VR-101,Recloser
922,CKN03,CKN03VR-101,Recloser
923,CKN03,CKN03VR-102,Recloser
924,HOA09,HOA09VR-102,Recloser
925,HOA09,HOA09VR-101,Recloser
926,HOA09,HOA09VR-103,Recloser
927,PAU03,PAU03VR-101,Recloser
928,MRM05,MRM05VR-105,Recloser
929,MRM05,MRM10VR-101,Recloser
930,MRM05,MRM05VR-102,Recloser
931,MRM05,MRM05VR-106,Recloser
932,MRM05,MRM05VR-104,Recloser
933,MRM05,MRM05VR-101,Recloser
934,MRM05,MRM05VR-103,Recloser
935,MRM05,MRM05VR-107,Recloser
936,TEA07,TEA07VR-101,Recloser
937,CUN06,CUN06R-01,Recloser
938,PAN03,PAN03VR-101,Recloser
939,SKP01,SKP01VR-102,Recloser
940,CSA07,CSA07VR-101,Recloser
941,MTA02,MTA02VR-102,Recloser
942,MTA02,MTA02VR-101,Recloser
943,CRB01,CRB01VR-101,Recloser
944,TNG07,CUN06R-02,Recloser
945,TNG07,TNG07R-01,Recloser
946,TNG07,TNG07R-02,Recloser
947,TNG07,TNG07R-03,Recloser
948,LNB10,LNB03VR-102,Recloser
949,SGA03,SGA03VR-102,Recloser
950,SGA03,SGA03VR-901,Recloser
951,SGA03,SGA03VR-106,Recloser
952,SGA03,SGA03VR-104,Recloser
953,SGA03,SGA03VR-103,Recloser
954,SGA03,SGA03VR-101,Recloser
955,SGA03,SGA03VR-105,Recloser
956,MEA08,MEA08VR-101,Recloser
957,CRB10,CRB10VR-101,Recloser
958,MRM03,MRM03VR-101,Recloser
959,LPA09,LPA09VR-101,Recloser
960,PAS05,PAS05VR-101,Recloser
961,FAA04,FAA04VR-101,Recloser
962,FAA09,FAA09VR-103,Recloser
963,FAA09,FAA09VR-101,Recloser
964,LPC03,LPC03VR-102,Recloser
965,LPC03,LPC03VR-101,Recloser
966,LIA02,LIA02VR-102,Recloser
967,LIA02,LIA02VR-101,Recloser
968,CMB05,MRM04VR-103,Recloser
969,MTA03,MTA03VR-101,Recloser
970,MTA03,MTA03VR-103,Recloser
971,TNG09,TNG09R-02,Recloser
972,TNG09,TNG09R-01,Recloser
973,TNG09,TNG09R-03,Recloser
974,CRA07,CRA07VR-102,Recloser
975,HOA12,HOA10VR-103,Recloser
976,HOA12,HOA10VR-102,Recloser
977,HOA12,HOA10VR-101,Recloser
978,HOA12,HOA10VR-104,Recloser
979,HCA02,HCA02VR-101,Recloser
980,CUN02,CUN02R-01,Recloser
981,MTA01,PAU05VR-103,Recloser
982,MTA01,MTA01VR-102,Recloser
983,MTA01,PAU05VR-102,Recloser
984,MTA01,MTA01VR-103,Recloser
985,WPA05,WPA05VR-102,Recloser
986,WPA05,WPA05VR-101,Recloser
987,WPA05,WPA05VR-103,Recloser
988,LIA03,LIA03VR-101,Recloser
989,CDO02,CDO02VR-105,Recloser
990,CDO02,CDO02VR-103,Recloser
991,CDO02,CDO02VR-104,Recloser
992,CDO02,CDO02VR-101,Recloser
993,CDO02,CDO02VR-102,Recloser
994,MEA02,MEA02VR-101,Recloser
995,FAA02,FAA02VR-101,Recloser
996,FAA02,FAA02VR-103,Recloser
997,FAA02,FAA02VR-102,Recloser
998,HCA01,HCA01R-01,Recloser
999,HOA08,HOA08VR-110,Recloser
1000,HOA08,HOA08VR-105,Recloser
1001,HOA08,HOA08VR-107,Recloser
1002,HOA08,HOA08VR-104,Recloser
1003,HOA08,HOA08VR-102,Recloser
1004,HOA08,HOA08VR-106,Recloser
1005,HOA08,HOA08VR-109,Recloser
1006,HOA08,HOA08VR-103,Recloser
1007,HOA08,HOA08VR-101,Recloser
1008,HOA08,HOA08VR-108,Recloser
1009,TNG01,CUN06R-03,Recloser
1010,TNG01,TNG01R-01,Recloser
1011,TNG01,TNG01R-02,Recloser
1012,CEA06,CEA06VR-106,Recloser
1013,CEA06,CEA06VR-105,Recloser
1014,CEA06,CEA06VR-104,Recloser
1015,CEA06,CEA06VR-102,Recloser
1016,CEA06,CEA06VR-103,Recloser
1017,CEA06,CEA06VR-101,Recloser
1018,NIC08,LNB09VF-112,Switch
1019,NIC08,LNB08VF-113,Switch
1020,NIC08,NIC08VS-104,Switch
1021,NIC08,NIC08VS-103,Switch
1022,NIC08,NIC08VS-107,Switch
1023,NIC08,NIC08VS-101,Switch
1024,NIC08,NIC08VS-106,Switch
1025,NIC08,NIC08VS-110,Switch
1026,NIC08,NIC08VS-109,Switch
1027,NIC08,NIC08VS-108,Switch
1028,NIC08,LNB06VF-703,Switch
1029,NIC08,LNB06VF-704,Switch
1030,NIC08,NIC08VF-706,Switch
1031,NIC08,NIC08VF-708,Switch
1032,NIC08,NIC08VF-707,Switch
1033,NIC08,NIC08VF-710,Switch
1034,NIC08,NIC08VF-102,Switch
1035,NIC08,NIC08VF-103,Switch
1036,NIC08,NIC08VS-111,Switch
1037,NIC08,NIC08VS-102,Switch
1038,HCA05,HCA05VF-102,Switch
1039,HCA05,HCA05VF-105,Switch
1040,HCA05,HCA05VF-107,Switch
1041,HCA05,HCA05VF-106,Switch
1042,HCA05,HCA05VF-109,Switch
1043,HCA05,HCA05VF-110,Switch
1044,HCA05,HCA05VF-103,Switch
1045,HCA05,HCA05VF-121,Switch
1046,HCA05,HCA05VF-108,Switch
1047,HCA05,HCA05VF-109/1,Switch
1048,HCA05,HCA05VS-101,Switch
1049,HCA05,HCA05VF-112,Switch
1050,HCA05,HCA05VF-113,Switch
1051,HCA05,HCA05VF-111,Switch
1052,HCA05,HCA05VF-124,Switch
1053,HCA05,HCA05VS-106,Switch
1054,HCA05,HCA05VS-117,Switch
1055,HCA05,HCA05VF-122,Switch
1056,HCA05,HCA05VS-118,Switch
1057,HCA05,HCA05VF-123,Switch
1058,HCA05,HCA05VS-105,Switch
1059,HCA05,HCA05VS-113,Switch
1060,HCA05,HCA05VS-107,Switch
1061,HCA05,HCA05VS-104,Switch
1062,HCA05,HCA05VS-102,Switch
1063,HCA05,HCA05VS-103,Switch
1064,CMA08,LNA05F-09,Switch
1065,CMA08,LNA05F-08,Switch
1066,CMA08,CMA01F-04,Switch
1067,CMA08,CMA01F-05/01,Switch
1068,CMA08,CMA01F-05/02,Switch
1069,CMA08,CMA01F-03/01,Switch
1070,CMA08,CMA07F-07,Switch
1071,CMA08,CMA08VS-108,Switch
1072,CMA08,CMA08VS-109,Switch
1073,CMA08,CMA08VS-111,Switch
1074,CMA08,CMA08VS-110,Switch
1075,CMA08,CMA01F-02,Switch
1076,CMA08,CMA01F-03,Switch
1077,CMA08,CMA08VS-112,Switch
1078,CMA08,CMA08VS-107,Switch
1079,CMA08,CMA08VS-106,Switch
1080,CMA08,CMA01F-01,Switch
1081,CMA08,LNA05VF-112,Switch
1082,CMA08,CMA08VS-101,Switch
1083,CMA08,CMA08VS-102,Switch
1084,CMA08,CMA08VS-104,Switch
1085,CMA08,CMA08VS-103,Switch
1086,CMA08,CMA08VS-105,Switch
1087,MCA07,MCA07F-01,Switch
1088,MCA07,MCA07VS-101,Switch
1089,MCA07,MCA07VS-103,Switch
1090,MCA07,MCA07VS-102,Switch
1091,LPA10,LPA10VF-107,Switch
1092,LPA10,LPA10VF-106,Switch
1093,LPA10,LPA10VF-108,Switch
1094,LPA10,LPA10VF-101,Switch
1095,LPA10,LPA10VF-104,Switch
1096,LPA10,LPA10VF-109,Switch
1097,LPA10,LPA10VF-116,Switch
1098,LPA10,LPA10VF-120,Switch
1099,LPA10,LPA10VS-112,Switch
1100,LPA10,LPA10VF-121,Switch
1101,LPA10,LPA10VF-122,Switch
1102,LPA10,LPA10VF-119,Switch
1103,LPA10,LPA10VF-115,Switch
1104,LPA10,LPA10VF-112,Switch
1105,LPA10,LPA10VF-113,Switch
1106,LPA10,LPA10VF-110,Switch
1107,LPA10,LPA10VF-117,Switch
1108,LPA10,LPA10VF-709,Switch
1109,LPA10,LPA10VF-705,Switch
1110,LPA10,LPA10VF-704,Switch
1111,LPA10,LPA10VF-702,Switch
1112,LPA10,LPA10VF-701,Switch
1113,LPA10,LPA10VF-706,Switch
1114,LPA10,LPA10VF-708,Switch
1115,LPA10,LPA10VF-710,Switch
1116,LPA10,LPA10F-03/1,Switch
1117,LPA10,LPA10VF-102,Switch
1118,LPA10,LPA10VF-105,Switch
1119,LPA10,LPA10VF-703,Switch
1120,LPA10,LPA10VF-114,Switch
1121,LPA10,LPA10VF-111,Switch
1122,LPA10,LPA10VF-124,Switch
1123,LPA10,LPA10VF-123,Switch
1124,LPA10,LPA10VS-02,Switch
1125,LPA10,LPA10VS-03,Switch
1126,LPA10,LPA10VS-117,Switch
1127,LPA10,LPA10VS-116,Switch
1128,LPA10,LPA10VS-701,Switch
1129,LPA10,LPA10VS-104,Switch
1130,LPA10,LPA10VS-114,Switch
1131,LPA10,LPA10VS-113,Switch
1132,LPA10,LPA10VS-108,Switch
1133,LPA10,LPA10VS-115,Switch
1134,LPA10,LPA10VS-102,Switch
1135,LPA10,LPA10VS-110,Switch
1136,LPA10,LPA10VS-109,Switch
1137,LPA10,LPA10VS-111,Switch
1138,LPA10,LPA10VS-103,Switch
1139,LPA10,LPA10VS-107,Switch
1140,LPA10,LPA10VS-106,Switch
1141,LPA10,LPA10VS-105,Switch
1142,LPA10,LPA10F-107/1,Switch
1143,LPA10,LPA10F-105/01,Switch
1144,CSA04,CSA04VS-601,Switch
1145,CSA04,CSA04VS-101,Switch
1146,CSA04,CSA04VS-102,Switch
1147,FAA10,FAA10VS-103,Switch
1148,FAA10,FAA10VS-101,Switch
1149,CRA08,CRA08VS-105,Switch
1150,CRA08,CRA03VF-702,Switch
1151,CRA08,CRA08VF-104,Switch
1152,CRA08,CRA08VS-102,Switch
1153,CRA08,CRA08VS-103,Switch
1154,CRA08,CRA08VF-105,Switch
1155,CRA08,CRA08VF-103,Switch
1156,CRA08,CRA08VS-104,Switch
1157,CRA08,CRA08F-701,Switch
1158,CRA08,CRA08VF-102,Switch
1159,CRA08,CRA08VF-702,Switch
1160,CRA08,CRA08VS-101,Switch
1161,CRA08,CRA08VF-101,Switch
1162,CRA08,CRA08VF-704,Switch
1163,CRA08,CRA08VS-106,Switch
1164,CRA08,CRA08VF-705,Switch
1165,FAA01,FAA01VS-102,Switch
1166,FAA01,FAA01F-AAAA,Switch
1167,FAA01,FAA01F-VF-153,Switch
1168,FAA01,FAA01VF-137,Switch
1169,FAA01,FAA01VF-148,Switch
1170,FAA01,FAA01VF-129,Switch
1171,FAA01,FAA01VF-136,Switch
1172,FAA01,FAA01F-AAA,Switch
1173,FAA01,FAA01VS-116,Switch
1174,FAA01,FAA01VS-121,Switch
1175,FAA01,FAA01VF-111,Switch
1176,FAA01,FAA01F-XX2,Switch
1177,FAA01,FAA01VF-127,Switch
1178,FAA01,FAA01F-VF1031,Switch
1179,FAA01,FAA01VF-141,Switch
1180,FAA01,FAA01VF-130,Switch
1181,FAA01,FAA01VS-115,Switch
1182,FAA01,FAA01VS-103,Switch
1183,FAA01,FAA01VF-135,Switch
1184,FAA01,FAA01VF-140,Switch
1185,FAA01,FAA01VS-106,Switch
1186,FAA01,FAA01VF-131,Switch
1187,FAA01,FAA08VS-102,Switch
1188,FAA01,FAA01VS-113,Switch
1189,FAA01,FAA01VS-112,Switch
1190,FAA01,FAA01VF-155,Switch
1191,FAA01,FAA01VF-701,Switch
1192,FAA01,FAA01VF-105,Switch
1193,FAA01,FAA01VF-168,Switch
1194,FAA01,FAA01VF-171,Switch
1195,FAA01,FAA01VS-119,Switch
1196,FAA01,FAA01VF-147,Switch
1197,FAA01,FAA01VF-164,Switch
1198,FAA01,FAA01F-QQQ,Switch
1199,FAA01,FAA01VF-XXX,Switch
1200,FAA01,FAA01F-VF-152,Switch
1201,FAA01,FAA01F-XXXX,Switch
1202,FAA01,FAA01F-ZZZ,Switch
1203,FAA01,FAA01VF-146,Switch
1204,FAA01,FAA01VS-126,Switch
1205,FAA01,FAA01F-XX4,Switch
1206,FAA01,FAA01VF-160,Switch
1207,FAA01,FAA01VF-132,Switch
1208,FAA01,FAA01VF-154,Switch
1209,FAA01,FAA01F-XX3,Switch
1210,FAA01,FAA01VF-108,Switch
1211,FAA01,FAA01VF-143,Switch
1212,FAA01,FAA01VF-126,Switch
1213,FAA01,FAA01VS-125,Switch
1214,FAA01,FAA01VF-110,Switch
1215,FAA01,FAA01VF-145,Switch
1216,FAA01,FAA01VF-106,Switch
1217,FAA01,FAA01F-CC,Switch
1218,FAA01,FAA01F-AA,Switch
1219,FAA01,FAA01VF-169,Switch
1220,FAA01,FAA01F-XXX6,Switch
1221,FAA01,FAA01VF-103,Switch
1222,FAA01,FAA01VS-124,Switch
1223,FAA01,FAA01VF-122,Switch
1224,FAA01,FAA01VF-702,Switch
1225,FAA01,FAA01VF-142,Switch
1226,FAA01,FAA01VF-128,Switch
1227,FAA01,FAA01F-VF-173,Switch
1228,FAA01,FAA01VF-102,Switch
1229,FAA01,FAA01VF-123,Switch
1230,FAA01,FAA01F-XX1,Switch
1231,FAA01,FAA01VS-105,Switch
1232,FAA01,FAA01VF-104,Switch
1233,FAA01,FAA01F-ZZ,Switch
1234,FAA01,FAA01F-ZZZZ,Switch
1235,FAA01,FAA01VF-159,Switch
1236,FAA01,FAA01VF-156,Switch
1237,FAA01,FAA01VF-163,Switch
1238,FAA01,FAA01VF-107,Switch
1239,FAA01,FAA01VF-134,Switch
1240,FAA01,FAA01VS-108,Switch
1241,FAA01,FAA01VF-170,Switch
1242,FAA01,FAA01F-QQ,Switch
1243,FAA01,FAA01VS-110,Switch
1244,FAA01,FAA01VF-120,Switch
1245,FAA01,FAA01VS-107,Switch
1246,FAA01,FAA01F-VF-149,Switch
1247,FAA01,FAA01F-VF-174,Switch
1248,FAA01,FAA01F-VF-175,Switch
1249,FAA01,FAA01VF-116,Switch
1250,FAA01,FAA01VS-120,Switch
1251,FAA01,FAA01VF-153,Switch
1252,FAA01,FAA01VF-157,Switch
1253,FAA01,FAA01VF-124,Switch
1254,FAA01,FAA01VS-122,Switch
1255,FAA01,FAA02VS-119,Switch
1256,FAA01,FAA01VF-101,Switch
1257,FAA01,FAA01VF-109,Switch
1258,FAA01,FAA01VF-115,Switch
1259,FAA01,FAA01VF-117,Switch
1260,FAA01,FAA01VS-101,Switch
1261,FAA01,FAA01VF-703,Switch
1262,FAA01,FAA01VF-139,Switch
1263,FAA01,FAA01VS-104,Switch
1264,FAA01,FAA01VF-112,Switch
1265,FAA01,FAA01VF-151,Switch
1266,FAA01,FAA01VS-109,Switch
1267,FAA01,FAA01VF-119,Switch
1268,FAA01,FAA01F-CCC,Switch
1269,FAA01,FAA01VF-118,Switch
1270,FAA01,FAA01F-XXX5,Switch
1271,FAA01,FAA01VF-125,Switch
1272,FAA01,FAA01VS-114,Switch
1273,FAA01,FAA01VF-158,Switch
1274,FAA01,FAA01VF-113,Switch
1275,FAA01,FAA01VF-167,Switch
1276,FAA01,FAA01VF-144,Switch
1277,FAA01,FAA03VS-112,Switch
1278,FAA01,FAA01VF-165,Switch
1279,FAA01,FAA01VF-172,Switch
1280,FAA01,FAA01VS-117,Switch
1281,FAA01,FAA01VF-150,Switch
1282,FAA01,FAA01VS-118,Switch
1283,FAA01,FAA01VS-123,Switch
1284,FAA01,FAA01VF-138,Switch
1285,FAA01,FAA01VF-162,Switch
1286,FAA01,FAA01VF-161,Switch
1287,FAA01,FAA01VF-121,Switch
1288,FAA01,FAA01F-XXX,Switch
1289,FAA01,FAA01VF-114,Switch
1290,FAA01,FAA01VF-149,Switch
1291,FAA01,FAA01F-VF-160,Switch
1292,FAA01,FAA01VS-111,Switch
1293,FAA01,FAA01VF-173,Switch
1294,FAA01,FAA01VF-133,Switch
1295,FAA01,FAA01VF-166,Switch
1296,SGA08,CMC06VF-101/2,Switch
1297,SGA08,CMC10VF-126,Switch
1298,SGA08,CMC06VF-103,Switch
1299,SGA08,CMC06VF-101,Switch
1300,SGA08,CMC06VF-104,Switch
1301,SGA08,CMC06VF-102,Switch
1302,SGA08,CMC06VF-703,Switch
1303,SGA08,CMC06VF-106,Switch
1304,SGA08,CMC06VF-101/1,Switch
1305,SGA08,CMC06VF-108,Switch
1306,SGA08,CMC06VF-701,Switch
1307,SGA08,CMC06VF-107,Switch
1308,SGA08,CMC06VF-105,Switch
1309,SGA08,CMC06VF-111,Switch
1310,SGA08,SGA08VS-101,Switch
1311,SGA08,SGA08VF-703,Switch
1312,SGA08,SGA08VF-101,Switch
1313,SGA08,SGA08VF-118,Switch
1314,SGA08,SGA08VF-119,Switch
1315,SGA08,SGA08VS-106,Switch
1316,SGA08,SGA08VS-110,Switch
1317,SGA08,CEA02VS-104,Switch
1318,SGA08,SGA08VS-107,Switch
1319,SGA08,SGA08VS-108,Switch
1320,SGA08,SGA08VS-105,Switch
1321,SGA08,SGA08VS-109,Switch
1322,SGA08,SGA08VS-104,Switch
1323,SGA08,SGA08VS-103,Switch
1324,SGA08,SGA08VF-113,Switch
1325,SGA08,SGA08VF-111,Switch
1326,SGA08,SGA08F-114,Switch
1327,LNC07,LNC07VS-101,Switch
1328,LNC07,NIC09VS-105,Switch
1329,LNC07,NIC09VS-104,Switch
1330,LPA02,LPA02VS-108,Switch
1331,LPA02,LPA02VS-601,Switch
1332,LPA02,LPA02VS-109,Switch
1333,LPA02,LPA02VS-03,Switch
1334,LPA02,LPA02VS-02,Switch
1335,LPA02,LPA02VS-110,Switch
1336,LPA02,LPA02VS-111,Switch
1337,LPA02,LPA02VS-113,Switch
1338,LPA02,LPA02VS-112,Switch
1339,LPA02,LPA02VS-101,Switch
1340,LPA02,LPA04VS-108,Switch
1341,LPA02,LPA02VS-103,Switch
1342,LPA02,LPA02VS-105,Switch
1343,LPA02,LPA02VS-104,Switch
1344,LPA02,LPA02VS-107,Switch
1345,LPA02,LPA02VS-106,Switch
1346,MLA03,MLA03VS-101,Switch
1347,DKA02,DKA02VF-105,Switch
1348,DKA02,DKA02VF-701,Switch
1349,DKA02,DKA02VF-108,Switch
1350,DKA02,DKA02VF-118,Switch
1351,DKA02,DKA02VF-116/01,Switch
1352,DKA02,DKA02VF-120,Switch
1353,DKA02,DKA02VF-107,Switch
1354,DKA02,DKA02VF-109,Switch
1355,DKA02,DKA02VF-103,Switch
1356,DKA02,DKA02VF-119,Switch
1357,DKA02,DKA02VF-116,Switch
1358,DKA02,DKA02VF-106,Switch
1359,DKA02,DKA02VF-101,Switch
1360,DKA02,DKA02F-VF-110,Switch
1361,DKA02,DKA02VF-104,Switch
1362,DKA02,DKA02VF-705,Switch
1363,DKA02,DKA02VF-102,Switch
1364,DKA02,DKA02VS-106,Switch
1365,DKA02,DKA02VS-101,Switch
1366,DKA02,DKA02VS-103,Switch
1367,DKA02,DKA02VS-601,Switch
1368,DKA02,DKA02VS-102,Switch
1369,DKA02,DKA02VS-104,Switch
1370,NIC03,NIB01VS-107,Switch
1371,NIC03,NIC03VS-107,Switch
1372,NIC03,NIC03VS-101,Switch
1373,NIC03,NIC03VS-103,Switch
1374,NIC03,NIC03VS-102,Switch
1375,NIC03,NIC03VS-105,Switch
1376,NIC03,NIC03VS-104,Switch
1377,NIC03,NIC03VF-703,Switch
1378,NIC03,NIC03VS-701,Switch
1379,NIC03,NIC03VS-702,Switch
1380,MCA06,MCA06VS-101,Switch
1381,MCA06,MCA06F-05,Switch
1382,MCA06,MCA06F-02,Switch
1383,MCA06,MCA06F-01,Switch
1384,MCA06,MCA06F-04,Switch
1385,MCA06,MCA06F-06,Switch
1386,MCA06,MCA06F-03,Switch
1387,MHA01,MHA01VF-144,Switch
1388,MHA01,MHA01VF-125,Switch
1389,MHA01,MSR05F-F12458,Switch
1390,MHA01,XXX77F-777741,Switch
1391,MHA01,MHA01VS-110,Switch
1392,MHA01,MHA01VF-145,Switch
1393,MHA01,MAA05F-30/02,Switch
1394,MHA01,MAA05F-30/01,Switch
